text,id,label,annotator,annotation_id,created_at,updated_at,lead_time
ASIANTILES.. DON'T MISS ABOVE 44 ..... SEEDHA... 47+ FOR INTRADAY ,889,"[{""start"": 0, ""end"": 10, ""text"": ""ASIANTILES"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 32, ""text"": ""44"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 45, ""text"": ""SEEDHA"", ""labels"": [""symbol""]}, {""start"": 49, ""end"": 51, ""text"": ""47"", ""labels"": [""enter""]}, {""start"": 57, ""end"": 65, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,895,2022-09-13T05:37:50.502350Z,2022-09-15T14:14:31.518315Z,12.689
SHORT TERM  DELIVERY  BUY MENONBE CMP 75.50 SL 67 TARGET 100+  MOMENTUM ABOVE 76 ,886,"[{""start"": 26, ""end"": 33, ""text"": ""MENONBE"", ""labels"": [""symbol""]}, {""start"": 38, ""end"": 43, ""text"": ""75.50"", ""labels"": [""enter""]}, {""start"": 47, ""end"": 49, ""text"": ""67"", ""labels"": [""sl""]}, {""start"": 57, ""end"": 60, ""text"": ""100"", ""labels"": [""exit""]}, {""start"": 12, ""end"": 20, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 78, ""end"": 80, ""text"": ""76"", ""labels"": [""entry_momentum""]}]",1,892,2022-09-13T05:37:31.349480Z,2022-09-15T14:14:23.864835Z,14.954999999999998
INTRADAY UPDATE  ASIANTILES.. DIDN'T GO ABOVE GIVEN LEVEL OF 44 HENCE CALL STANDS CANCELLED ,885,"[{""start"": 17, ""end"": 27, ""text"": ""ASIANTILES"", ""labels"": [""symbol""]}, {""start"": 61, ""end"": 63, ""text"": ""44"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,891,2022-09-13T05:37:20.901553Z,2022-09-15T14:14:16.994290Z,13.337
INTRADAY : BUY CEREBRAINT CMP 52 SL 50.50 TARGET 57 - 59 ,883,"[{""start"": 15, ""end"": 25, ""text"": ""CEREBRAINT"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 32, ""text"": ""52"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 41, ""text"": ""50.50"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 51, ""text"": ""57"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 54, ""end"": 56, ""text"": ""59"", ""labels"": [""exit2""]}]",1,889,2022-09-13T05:37:05.876474Z,2022-09-15T14:14:09.865750Z,9.051
INTRADAY : BUY TATASTEEL SUSTAINING ABOVE 884 SL 875 TARGET 895 - 905 ,882,"[{""start"": 15, ""end"": 24, ""text"": ""TATASTEEL"", ""labels"": [""symbol""]}, {""start"": 42, ""end"": 45, ""text"": ""884"", ""labels"": [""enter""]}, {""start"": 49, ""end"": 52, ""text"": ""875"", ""labels"": [""sl""]}, {""start"": 60, ""end"": 63, ""text"": ""895"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 66, ""end"": 69, ""text"": ""905"", ""labels"": [""exit2""]}]",1,888,2022-09-13T05:36:59.197693Z,2022-09-15T14:14:05.165890Z,10.01
BTST : SIEMENS CMP 2405 ,881,"[{""start"": 7, ""end"": 14, ""text"": ""SIEMENS"", ""labels"": [""symbol""]}, {""start"": 19, ""end"": 23, ""text"": ""2405"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,887,2022-09-13T05:36:52.029010Z,2022-09-15T14:14:00.233603Z,6.212
NIFTY SPOT  CMP 15795  SUSTAINING BELOW 15785 CAN GIVE A DOWNMOVE ,879,"[{""start"": 0, ""end"": 10, ""text"": ""NIFTY SPOT"", ""labels"": [""symbol""]}, {""start"": 16, ""end"": 21, ""text"": ""15795"", ""labels"": [""enter""]}, {""start"": 40, ""end"": 45, ""text"": ""15785"", ""labels"": [""exit""]}]",1,885,2022-09-13T05:36:44.214304Z,2022-09-15T14:13:56.658986Z,22.825
INTRADAY : BUY SHOPERSTOP ABOVE 502 SL 495 TARGET 510 ,878,"[{""start"": 15, ""end"": 25, ""text"": ""SHOPERSTOP"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""502"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""495"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""510"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,884,2022-09-13T05:36:34.709914Z,2022-09-15T14:13:40.921653Z,8.044
INTRADAY : BUY LUMAXTECH ABOVE 186 SL 183 TARGET 190 ,876,"[{""start"": 15, ""end"": 24, ""text"": ""LUMAXTECH"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""186"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 41, ""text"": ""183"", ""labels"": [""sl""]}, {""start"": 49, ""end"": 52, ""text"": ""190"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,882,2022-09-13T05:36:15.436106Z,2022-09-15T14:13:35.478375Z,9.620999999999999
NIFTY SPOT BELOW 15785 TOUCHED 15748 LEVELS  ALERTED AT 15795 LEVELS ,875,"[{""start"": 0, ""end"": 10, ""text"": ""NIFTY SPOT"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 36, ""text"": ""15748"", ""labels"": [""touched""]}, {""start"": 56, ""end"": 61, ""text"": ""15795"", ""labels"": [""enter""]}, {""start"": 17, ""end"": 22, ""text"": ""15785"", ""labels"": [""entry_momentum""]}]",1,881,2022-09-13T05:36:08.238101Z,2022-09-15T14:13:30.643235Z,30.581
INTRADAY  :BUY BAJAJELEC ABOVE 1005 SL 990 TARGET 1025 - 1045 ,873,"[{""start"": 15, ""end"": 24, ""text"": ""BAJAJELEC"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 35, ""text"": ""1005"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""990"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 54, ""text"": ""1025"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 57, ""end"": 61, ""text"": ""1045"", ""labels"": [""exit2""]}]",1,879,2022-09-13T05:35:33.949828Z,2022-09-15T14:12:47.115204Z,10.424
FRIENDS... JAGRAN LOOKS GOOD FOR BTST ... AWESOME ,872,"[{""start"": 11, ""end"": 17, ""text"": ""JAGRAN"", ""labels"": [""symbol""]}, {""start"": 33, ""end"": 37, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,878,2022-09-13T05:35:06.836447Z,2022-09-15T14:12:42.829935Z,10.851
BTST : JAGRAN CMP 50 ,871,"[{""start"": 7, ""end"": 13, ""text"": ""JAGRAN"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 20, ""text"": ""50"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,877,2022-09-13T05:35:02.894540Z,2022-09-15T14:12:37.692183Z,5.064
BAJAJELEC GIVEN ABOVE 1005 TOUCHED 1015... ,869,"[{""start"": 0, ""end"": 9, ""text"": ""BAJAJELEC"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 26, ""text"": ""1005"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 39, ""text"": ""1015"", ""labels"": [""touched""]}]",1,875,2022-09-13T05:34:51.566744Z,2022-09-15T14:12:31.368036Z,11.239
INTRADAY UPDATE  BAJAJELEC GIVEN A BUY ABV 1005 TOUCHED  TARGET OF 1025 (HIGH : 1032) ,868,"[{""start"": 17, ""end"": 26, ""text"": ""BAJAJELEC"", ""labels"": [""symbol""]}, {""start"": 43, ""end"": 47, ""text"": ""1005"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 67, ""end"": 71, ""text"": ""1025"", ""labels"": [""touched""]}]",1,874,2022-09-13T05:34:45.343036Z,2022-09-15T14:12:23.710194Z,10.758
INTRADAY UPDATE  BAJAJELEC GIVEN A BUY ABOVE 1005 TOUCHED SECOND TARGET 1045 (HIGH : 1046) ,867,"[{""start"": 17, ""end"": 26, ""text"": ""BAJAJELEC"", ""labels"": [""symbol""]}, {""start"": 45, ""end"": 49, ""text"": ""1005"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 72, ""end"": 76, ""text"": ""1045"", ""labels"": [""touched""]}]",1,873,2022-09-13T05:34:38.671869Z,2022-09-15T14:12:17.309879Z,11.806999999999999
INTRADAY : BUY SUNTECK CMP 511 SL 505 TARGET 520 ,864,"[{""start"": 15, ""end"": 22, ""text"": ""SUNTECK"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""511"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""505"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""520"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,870,2022-09-13T05:34:26.938540Z,2022-09-15T14:12:09.924401Z,7.487
BTST : FCL AROUND 188 - 190 ,863,"[{""start"": 7, ""end"": 10, ""text"": ""FCL"", ""labels"": [""symbol""]}, {""start"": 18, ""end"": 21, ""text"": ""188"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}, {""start"": 24, ""end"": 27, ""text"": ""190"", ""labels"": [""entry_momentum""]}]",1,869,2022-09-13T05:34:20.186455Z,2022-09-15T14:12:06.881279Z,10.773
INTRADAY : BUY TTL ABOVE 72 SL 70.50 TARGET 76 - 80 ,860,"[{""start"": 15, ""end"": 18, ""text"": ""TTL"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 27, ""text"": ""72"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 36, ""text"": ""70.50"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 46, ""text"": ""76"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 49, ""end"": 51, ""text"": ""80"", ""labels"": [""exit2""]}]",1,866,2022-09-13T05:34:09.581109Z,2022-09-15T14:11:59.756833Z,10.576
FRIENDS... EYES ON BEPL  GOOD FOR DELIVERY ,858,"[{""start"": 19, ""end"": 23, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 34, ""end"": 42, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,864,2022-09-13T05:33:58.324490Z,2022-09-15T14:11:52.541356Z,5.948
DELIVERY : BUY BEPL CMP 111.70 SL 95 TARGET 130 - 145 - 160 ,857,"[{""start"": 15, ""end"": 19, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 30, ""text"": ""111.70"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 36, ""text"": ""95"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""130"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}, {""start"": 50, ""end"": 53, ""text"": ""145"", ""labels"": [""exit2""]}, {""start"": 56, ""end"": 59, ""text"": ""160"", ""labels"": [""exit3""]}]",1,863,2022-09-13T05:33:53.723511Z,2022-09-15T14:11:49.147284Z,12.204
BEPL : SUPER FUNDAMENTALS..DONT' MISS.... FOR DELIVERY ,856,"[{""start"": 0, ""end"": 4, ""text"": ""BEPL"", ""labels"": [""symbol""]}, {""start"": 46, ""end"": 54, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,862,2022-09-13T05:33:46.191460Z,2022-09-15T14:11:42.045649Z,5.994
INTRADAY : BUY MANGCHEFER ABOVE 116 SL 113 TARGET 120 - 125 ,855,"[{""start"": 15, ""end"": 25, ""text"": ""MANGCHEFER"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""116"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""113"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""125"", ""labels"": [""exit2""]}]",1,861,2022-09-13T05:33:41.613658Z,2022-09-15T14:11:38.374649Z,10.574
INTRADAY : BUY VARDHACRLC ABOVE 51 SL 49.50 TARGET 55 - 57 ,849,"[{""start"": 15, ""end"": 25, ""text"": ""VARDHACRLC"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""51"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 43, ""text"": ""49.50"", ""labels"": [""sl""]}, {""start"": 51, ""end"": 53, ""text"": ""55"", ""labels"": [""exit""]}, {""start"": 56, ""end"": 58, ""text"": ""57"", ""labels"": [""exit2""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,855,2022-09-13T05:33:02.352683Z,2022-09-15T14:11:25.202223Z,12.797
BTST : VARDHACRLC CMP 50.50 ,844,"[{""start"": 7, ""end"": 17, ""text"": ""VARDHACRLC"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 27, ""text"": ""50.50"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,850,2022-09-13T05:32:31.994851Z,2022-09-15T14:11:10.083890Z,6.170999999999999
DELIVERY  BUY TWL CMP 112 SL 92 TARGET 140+ ,840,"[{""start"": 14, ""end"": 17, ""text"": ""TWL"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""112"", ""labels"": [""enter""]}, {""start"": 29, ""end"": 31, ""text"": ""92"", ""labels"": [""sl""]}, {""start"": 39, ""end"": 42, ""text"": ""140"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""DELIVERY"", ""labels"": [""delivery""]}]",1,846,2022-09-13T05:32:16.414209Z,2022-09-15T14:11:05.344083Z,9.128
INTRADAY : BUY ESTER ABOVE 130 SL 128 TARGET 135 - 140 ,839,"[{""start"": 15, ""end"": 20, ""text"": ""ESTER"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 30, ""text"": ""130"", ""labels"": [""enter""]}, {""start"": 34, ""end"": 37, ""text"": ""128"", ""labels"": [""sl""]}, {""start"": 45, ""end"": 48, ""text"": ""135"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 51, ""end"": 54, ""text"": ""140"", ""labels"": [""exit2""]}]",1,845,2022-09-13T05:32:08.341522Z,2022-09-15T14:11:01.690472Z,10.530000000000001
INTRADAY : BUY JKIL ABOVE 309 SL 305 TARGET 315 - 320 ,837,"[{""start"": 15, ""end"": 19, ""text"": ""JKIL"", ""labels"": [""symbol""]}, {""start"": 26, ""end"": 29, ""text"": ""309"", ""labels"": [""sl""]}, {""start"": 33, ""end"": 36, ""text"": ""305"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 47, ""text"": ""315"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 50, ""end"": 53, ""text"": ""320"", ""labels"": [""exit2""]}]",1,843,2022-09-13T05:31:56.503851Z,2022-09-15T14:10:55.514550Z,9.713000000000001
BTST : LEMONTREE CMP 66 ,836,"[{""start"": 7, ""end"": 16, ""text"": ""LEMONTREE"", ""labels"": [""symbol""]}, {""start"": 21, ""end"": 23, ""text"": ""66"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,842,2022-09-13T05:31:48.873768Z,2022-09-15T14:10:50.992806Z,5.115
INTRADAY : BUY MANGCHEFER ABOVE 117 SL 115 TARGET 120 ,834,"[{""start"": 15, ""end"": 25, ""text"": ""MANGCHEFER"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 35, ""text"": ""117"", ""labels"": [""enter""]}, {""start"": 39, ""end"": 42, ""text"": ""115"", ""labels"": [""sl""]}, {""start"": 50, ""end"": 53, ""text"": ""120"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,840,2022-09-13T05:31:41.379837Z,2022-09-15T14:10:48.453879Z,7.477
INTRADAY : BUY M&MFIN ABOVE 186 SL 184 TARGET 190 - 195 ,833,"[{""start"": 15, ""end"": 21, ""text"": ""M&MFIN"", ""labels"": [""symbol""]}, {""start"": 28, ""end"": 31, ""text"": ""186"", ""labels"": [""enter""]}, {""start"": 35, ""end"": 38, ""text"": ""184"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 49, ""text"": ""190"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 52, ""end"": 55, ""text"": ""195"", ""labels"": [""exit2""]}]",1,839,2022-09-13T05:31:34.701763Z,2022-09-15T14:10:45.164182Z,10.535
INTRADAY : BUY KEC CMP 406 SL 401 TARGET 413 ,832,"[{""start"": 15, ""end"": 18, ""text"": ""KEC"", ""labels"": [""symbol""]}, {""start"": 23, ""end"": 26, ""text"": ""406"", ""labels"": [""enter""]}, {""start"": 30, ""end"": 33, ""text"": ""401"", ""labels"": [""sl""]}, {""start"": 41, ""end"": 44, ""text"": ""413"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,838,2022-09-13T05:31:26.645340Z,2022-09-15T14:10:40.387707Z,7.212
INTRADAY : BUY LAOPALA ABOVE 279 SL 276 TARGET 285 - 290 ,826,"[{""start"": 15, ""end"": 22, ""text"": ""LAOPALA"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""279"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""276"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""285"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 53, ""end"": 56, ""text"": ""290"", ""labels"": [""exit2""]}]",1,832,2022-09-13T05:30:50.691055Z,2022-09-15T14:10:27.067608Z,11.683
INTRADAY.... 290+ POSSIBLE IN LAOPALA... DON'T MISS.. ABOVE 279 ,822,"[{""start"": 30, ""end"": 37, ""text"": ""LAOPALA"", ""labels"": [""symbol""]}, {""start"": 13, ""end"": 16, ""text"": ""290"", ""labels"": [""exit""]}, {""start"": 60, ""end"": 63, ""text"": ""279"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,828,2022-09-13T05:30:28.546959Z,2022-09-15T14:10:11.032963Z,11.617
BTST : TATACOFFEE CMP 207 ,820,"[{""start"": 7, ""end"": 17, ""text"": ""TATACOFFEE"", ""labels"": [""symbol""]}, {""start"": 22, ""end"": 25, ""text"": ""207"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,826,2022-09-13T05:30:09.055171Z,2022-09-15T14:10:03.166066Z,6.369
INTRADAY : BUY NELCAST CMP 67 SL 65.50 TARGET 75 ,818,"[{""start"": 15, ""end"": 22, ""text"": ""NELCAST"", ""labels"": [""symbol""]}, {""start"": 27, ""end"": 29, ""text"": ""67"", ""labels"": [""enter""]}, {""start"": 33, ""end"": 38, ""text"": ""65.50"", ""labels"": [""sl""]}, {""start"": 46, ""end"": 48, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,824,2022-09-13T05:29:52.385934Z,2022-09-15T14:09:59.640815Z,7.254
INTRADAY : BUY L&TFH CMP 71 SL 69.50 TARGET 75 ,817,"[{""start"": 15, ""end"": 20, ""text"": ""L&TFH"", ""labels"": [""symbol""]}, {""start"": 25, ""end"": 27, ""text"": ""71"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 36, ""text"": ""69.50"", ""labels"": [""sl""]}, {""start"": 44, ""end"": 46, ""text"": ""75"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,823,2022-09-13T05:29:45.636355Z,2022-09-15T14:09:57.087824Z,9.018
INTRADAY UPDATE  NELCAST GIVEN AT 67 IS GOING STRONG AT 69.90  KEEP ON BOOKING/ TRAILING ACCORDINGLY ,816,"[{""start"": 17, ""end"": 24, ""text"": ""NELCAST"", ""labels"": [""symbol""]}, {""start"": 34, ""end"": 36, ""text"": ""67"", ""labels"": [""enter""]}, {""start"": 56, ""end"": 61, ""text"": ""69.90"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,822,2022-09-13T05:29:37.019474Z,2022-09-15T14:09:54.390138Z,9.068999999999999
INTRADAY : BUY MANGALAM ABOVE 145 SL 143 TARGET 150 ,815,"[{""start"": 15, ""end"": 23, ""text"": ""MANGALAM"", ""labels"": [""symbol""]}, {""start"": 30, ""end"": 33, ""text"": ""145"", ""labels"": [""enter""]}, {""start"": 37, ""end"": 40, ""text"": ""143"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 51, ""text"": ""150"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,821,2022-09-13T05:29:29.271162Z,2022-09-15T14:09:49.456789Z,8.147
INTRADAY UPDATE  L&TFH GIVEN AT 71 TOUCHED 72.50 ,814,"[{""start"": 17, ""end"": 22, ""text"": ""L&TFH"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""71"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 43, ""end"": 48, ""text"": ""72.50"", ""labels"": [""touched""]}]",1,820,2022-09-13T05:29:22.558546Z,2022-09-15T14:09:45.294191Z,14.029
BTST : GREENPLY CMP 183 ,813,"[{""start"": 7, ""end"": 15, ""text"": ""GREENPLY"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 23, ""text"": ""183"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,819,2022-09-13T05:29:12.290858Z,2022-09-15T14:09:39.320651Z,5.111
INTRADAY : BUY STERTOOLS CMP 294 SL 290 TARGET 300 ,810,"[{""start"": 15, ""end"": 24, ""text"": ""STERTOOLS"", ""labels"": [""symbol""]}, {""start"": 29, ""end"": 32, ""text"": ""294"", ""labels"": [""enter""]}, {""start"": 36, ""end"": 39, ""text"": ""290"", ""labels"": [""sl""]}, {""start"": 47, ""end"": 50, ""text"": ""300"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,816,2022-09-13T05:29:01.280299Z,2022-09-15T14:09:36.773853Z,8.782
BTST : TCPLPACK CMP 965 ,808,"[{""start"": 7, ""end"": 15, ""text"": ""TCPLPACK"", ""labels"": [""symbol""]}, {""start"": 20, ""end"": 23, ""text"": ""965"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 4, ""text"": ""BTST"", ""labels"": [""btst""]}]",1,814,2022-09-13T05:28:44.751686Z,2022-09-15T14:09:28.704015Z,6.756
INTRADAY  :BUY NAVKARCORP ABOVE 61 SL 59 TARGET 65 ,806,"[{""start"": 15, ""end"": 25, ""text"": ""NAVKARCORP"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""61"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 40, ""text"": ""59"", ""labels"": [""sl""]}, {""start"": 48, ""end"": 50, ""text"": ""65"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}]",1,812,2022-09-13T05:28:36.986808Z,2022-09-15T14:09:24.621295Z,9.789
INTRADAY : BUY DCAL CMP 122 SL 120 TARGET 125 - 130 ,804,"[{""start"": 15, ""end"": 19, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 24, ""end"": 27, ""text"": ""122"", ""labels"": [""enter""]}, {""start"": 31, ""end"": 34, ""text"": ""120"", ""labels"": [""sl""]}, {""start"": 42, ""end"": 45, ""text"": ""125"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 48, ""end"": 51, ""text"": ""130"", ""labels"": [""exit2""]}]",1,810,2022-09-13T05:28:25.374023Z,2022-09-15T14:09:20.590013Z,9.508
INTRADAY : BUY LOKESHMACH ABOVE 79 SL 77.50 TARGET 83 - 85 ,803,"[{""start"": 15, ""end"": 25, ""text"": ""LOKESHMACH"", ""labels"": [""symbol""]}, {""start"": 32, ""end"": 34, ""text"": ""79"", ""labels"": [""enter""]}, {""start"": 38, ""end"": 43, ""text"": ""77.50"", ""labels"": [""sl""]}, {""start"": 51, ""end"": 53, ""text"": ""83"", ""labels"": [""exit""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 58, ""text"": ""85"", ""labels"": [""exit2""]}]",1,809,2022-09-13T05:28:18.180286Z,2022-09-15T14:09:15.911759Z,12.633
INTRADAY UPDATE  DCAL GIVEN AT 122 TOUCHED FIRST TARGET 125 ,802,"[{""start"": 17, ""end"": 21, ""text"": ""DCAL"", ""labels"": [""symbol""]}, {""start"": 31, ""end"": 34, ""text"": ""122"", ""labels"": [""enter""]}, {""start"": 0, ""end"": 8, ""text"": ""INTRADAY"", ""labels"": [""intraday""]}, {""start"": 56, ""end"": 59, ""text"": ""125"", ""labels"": [""touched""]}]",1,808,2022-09-13T05:28:10.897948Z,2022-09-15T14:09:08.190336Z,10.734
