text,label
"['FLAG', 'BREAKOUT', 'PATTERN', 'INTRADAY', 'BUY', 'VETO', 'ABOVE', '110', 'SL', '107', '50', 'TARGET', '120']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['GRSE', 'GIVEN', 'FOR', 'INTRADAY', 'ABOVE', '286', 'GOING', 'STRONG', 'AT', '289', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'RESISTANCE', 'AT', '138', '139', 'LEVELS']","['NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['FUNDAMENTALS', 'UNIENTER']","['NANA', 'symbol']"
"['UNIENTER', 'GOING', 'UP', 'GIVEN', 'FOR', 'DELIVERY', 'AT', '129', '35', 'GOING', 'UP', 'NOW', 'AT', '135', '90']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'KUANTUM', 'ABOVE', '93', '50', '94', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'KUANTUM', 'AROUND', '93', 'LEVELS', 'SL', '80', 'TARGET', '135']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['PATTERN', 'OF', 'INVERTED', 'H', 'S', 'A', 'CLOSE', 'ABOVE', '93', 'LEVELS', 'CAN', 'GIVE', 'A', 'SOLID', 'UPOMOVE', 'UPTO', '135']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['IF', 'IT', 'SUSTAINS', 'ABOVE', '93', 'THEN', 'CAN', 'MOVE', 'UPTO', '104', 'LEVELS', 'INTRADAY']","['NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA']"
"['ZUARI', 'SAME', 'PATTERN', 'AS', 'KUANTUM', 'AND', 'SEE', 'IT', 'DID', 'A', 'FANTASTIC', 'BREAKOUT']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'INTRADAY', 'BUY', 'REFEX', 'ABOVE', '135', 'SL', '132', 'TARGET', '150']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['REFEX', 'IS', 'TRYING', 'TO', 'BREAKOUT', 'OPEN', 'LOW', 'IS', 'SAME', 'WHICH', 'IS', 'A', 'BULLISH', 'SIGN']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'FRIENDS', 'REFEX', 'GIVEN', 'FOR', 'BUY', 'AT', '135', 'GOING', 'STRONG', 'AT', '142']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
['AUSOMENT'],['symbol']
"['FRIENDS', 'KIOCL', ""DON'T"", 'MISS', 'ABOVE', '200']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter']"
"['DELIVERY', 'BUY', 'KIOCL', 'CMP', '199', '25', 'MOMENTUM', 'ABOVE', '200', 'SL', '185', 'TARGET', '250']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'INTRADAY', '220', 'MAY', 'BE', 'POSSIBLE']","['NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'KIOCL', 'GIVEN', 'ABOVE', '200', 'TOUCHED', '206']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'RKFORGE', 'ABOVE', '192', 'SL', '189', 'TARGET', '205']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['MANAKSIA', 'looks', 'hot', 'above', '79']","['symbol', 'NANA', 'NANA', 'NANA', 'enter']"
"['INTRADAY', 'BUY', 'MANAKSIA', 'ABOVE', '79', 'SL', '77', 'TARGET', '90', 'HUGE', 'MOMENTUM', 'ABOVE', '80']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA']"
"['MANAKSIA', 'REVERSING', 'RSI', 'BREAKING', 'OUT', 'ANY', 'MOMENT', 'IT', 'CAN', 'GIVE', 'AN', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['AUSOMENT', 'STARTED', 'UPMOVE', 'GIVEN', 'AT', '82', 'TOUCHED', '84', '70']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', ""DON'T"", 'MISS', 'MANGALAM', 'KEEP', 'IT', 'ON', 'RADAR']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'SIS', 'CMP', '458']","['NANA', 'symbol', 'NANA', 'enter']"
"['TRIPPLE', 'TOP', 'UCALFUEL', ""DON'T"", 'MISS', 'A', 'BTST', 'BUY', 'ABOVE', '136', '136', '50']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'enter', 'NANA']"
"['SIS', 'GIVENFOR', 'BTST', 'AT', '458', 'TOUCHED', '461', '90', 'INTRADAY']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['UACLFUEL', 'GIVEN', 'FOR', 'BTST', 'AROUND', '135', '50', 'ALSO', 'GOINT', 'UP', 'AT', '138']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'POLYMED', 'ABOVE', '785', 'SL', '775', 'TARGET', '800', '815']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['WATCHOUT', 'FRIENDS', 'MARKET', 'MINUS', '822', 'OUR', 'BUY', 'GIVEN', 'IN', 'POLYMED', 'ABOVE', '785', 'TOUCHED', '798']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'MAXIND', 'ABOVE', '81', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'MAXIND', 'ABOVE', '81', 'SL', '79', 'TARGET', '91']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['MAXIND', 'chart', 'looks', 'good']","['symbol', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'FMGOETZE', 'ABOVE', '294', 'SL', '291', 'TARGET', '310', '325', '335']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'FMGOETZE', 'IT', 'CAN', 'GIVE', 'A', 'ROCKING', 'UPMOVE', 'ONCE', 'IT', 'CROSSES', '294']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['FMGOETZE', 'CAN', 'GIVE', 'A', 'ROCKET', 'UPMOVE', 'ONCE', 'IT', 'MOVES', 'ABOVE', '294', 'WATCHOUT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA']"
"['WATCHOUT', 'MAXIND', 'GIVEN', 'ABOVE', '81', 'ROCKING', 'NOW', 'AT', '84']","['NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['JUST', 'LIKE', 'MAXIND', 'FMGOETZE', 'ONCE', 'IT', 'MOVES', 'ABOVE', '294', 'CAN', 'GIVE', 'A', 'ZOOMING', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KEEP', 'LEVEL', 'INTACT', 'IN', 'FMGOETZE', 'FOR', 'SUPER', 'DUPER', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['NOW', 'WAIT', 'FOR', 'FMGOETZE', 'TO', 'CROSS', 'GIVEN', 'LEVEL', 'FOR', 'A', 'BLAST']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'APOLLO', 'CMP', '149', '30', 'SL', '127', 'TARGET', '185', '223', 'MOMENTUM', 'ABOVE', '150']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'AEGISCHEM', 'ABOVE', '293', 'SL', '290', 'TARGET', '300', '310', '320']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'ON', 'RADAR', 'ADSL', 'CMP', '118', '25', 'A', 'MOVE', 'ABOVE', '119', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'ADSL', 'ABOVE', '119', 'SL', '105', 'TARGET', '145', '165']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SUPER', 'FUNDAMENTALS', 'IN', 'ADSL', 'WATCHOUT']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA']"
"['CONFIRMATION', 'LEVEL', 'IS', 'OF', '119', 'A', 'MOVE', 'ABOVE', '119', 'CAN', 'GIVE', 'A', 'GOOD', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['QUICK', 'TRADE', 'INTRADAY', 'BUY', 'SOMICONVEY', 'ABOVE', '47', 'SL', '45', '50', 'TARGET', '55']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['OPEN', 'LOW', 'IN', 'SOMICONVEY', 'IS', 'SAME']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA']"
"['OUR', ""TODAY'S"", 'FIRST', 'CALL', 'IN', 'POLYMED', 'ABOVE', '785', 'ROCKING', 'NOW', 'AT', '825']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'exit']"
"['MAXIND', 'ON', 'UPPER', 'CIRCUIT', '91', '05', 'TODAY', 'GIVEN', 'ABV', '81', 'FOR', 'BUY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'MANAKSTEEL', 'CMP', '40', '50', 'SL', '34', 'TARGET', '63']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
['MANAKSTEEL'],['symbol']
"['MANAKSTEEL', 'LOOKING', 'FABULOUS', 'BINDAAAST', 'BUY']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'WE', 'MAY', 'SEE', '45']","['NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"[""DON'T"", 'MISS', 'ELGIRUBCO']","['NANA', 'NANA', 'symbol']"
"['INTRADAY', 'CUM', 'BTST', 'BUY', 'ELGIRUBCO', 'ABOVE', '34', 'SL', '32', '50', 'TARGET', '36', '85', 'INTRADAY', 'BTST', 'POSSIBLY', '41']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['ELGIRUBCO', 'HAS', 'BROKEN', 'OUT', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SOMICONVEY', 'GOING', 'UP', 'ABV', '47', 'GOING', 'STRONG', 'AT', '48', '95']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['ELGIRUBCO', 'IS', 'ALSO', 'ON', 'A', 'REVERSAL', 'ON', 'WEEKLY', 'CHARTS', 'VERY', 'SOON', 'HOT', 'UPMOVE', 'COMING']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['WATCHOUT', 'SOMICONVEY', 'GIVEN', 'ABOVE', '47', 'GOING', 'STRONGLY', 'UP', 'AT', '52', 'KEEP', 'ON', 'BOOKING', 'TRAILING', 'ACCORDINGLY']","['NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'VAIBHAVGBL', 'CMP', '335']","['NANA', 'symbol', 'NANA', 'enter']"
"['FLAG', 'BREAKOUT', 'BTST', 'KAMATHOTEL', 'ABOVE', '95', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA']"
"['BTST', 'KAMATHOTEL', 'ABOVE', '95', 'FLAG', 'BREAKOUT', 'BTST', ""DON'T"", 'MISS']","['NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['KAMATHOTEL', 'LOOKING', 'VERY', 'PROMISING', ""DON'T"", 'MISS', 'BTST', 'TARGETS', 'AT', '110', 'EXTREME', 'SHORT', 'TERM', 'DELIVERY', 'TARGETS', '141']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['BTST', 'GIVEN', 'IN', 'VAIBHAVGBL', 'GOING', 'STRONG', 'AT', '340', 'KAMATHHOTEL', 'GIVEN', 'AT', '95', 'GOING', 'STRONG', 'AT', '97']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'KEEP', 'EYES', 'ON', 'NAHARINDUS']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'NAHARINDUS', 'ABOVE', '128', '129', 'SL', '126', 'TARGET', '140']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['FRIENDS', 'EYES', 'ON', 'MANINFRA']","['NANA', 'NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'MANINFRA', 'ABOVE', '94', 'SL', '92', 'TARGET', '105']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['DELIVERY', 'BUY', 'SSWL', 'CMP', '890', 'ADD', 'ON', 'DIPS', 'ALSO', 'SL', '670', 'TARGET', '1200', '1350']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['SSWL', 'HUGE', 'FLAG', 'BREAKOUT', 'IN', 'MAKING']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SSWL', 'FUNDAMENTALS']","['symbol', 'NANA']"
"['INTRADAY', 'BUY', 'HOVS', 'ABOVE', '63', 'SL', '61', 'TARGET', '69']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['INTRADAY', 'BUY', 'SMLISUZU', 'ABOVE', '760', 'SL', '750', 'TARGET', '775', '790', '815']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['FLAG', 'PATTERN', 'SHREDIGCEM', 'ABOVE', '69', '50', '70']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['SUPER', 'DUPER', 'FLAG', 'PATTERN', 'INTRADAY', 'BUY', 'SHREDIGCEM', 'ABOVE', '69', '50', '70', 'SL', '67', '50', 'TARGET', '79']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['ARROW', 'SHOWN', 'IS', 'THE', 'CONFIRMATION', 'FOR', 'FLAG', 'AT', '69', '50', 'LOOKING', 'AWESOME', ""DON'T"", 'MISS']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['HOVS', ""DIDN'T"", 'GO', 'ABOVE', '63', 'SMLISUZU', ""DIDN'T"", 'GO', 'ABOVE', '760', 'HENCE', 'BOTH', 'CALLS', 'STANDS', 'CANCELLED']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'SPECIALITY', 'ABOVE', '208', 'SL', '206', 'TARGET', '215', '220']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['DELIVERY', 'BUY', 'DEEPENR', 'CMP', '95', 'SL', '74', 'TARGET', '150']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['DEEPENR', 'ON', '97', '40', 'UPPER', 'CIRCUIT']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GOCLCORP', 'ABOVE', '325', 'SL', '321', 'TARGET', '335', '340']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['BTST', 'WABAG', 'CMP', '261']","['NANA', 'symbol', 'NANA', 'enter']"
"[""DON'T"", 'MISS', 'BIRLAMONEY', 'AS', 'BTST']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA']"
"['BTST', 'BIRLAMONEY', 'CMP', '59', '40']","['NANA', 'symbol', 'NANA', 'NANA', 'NANA']"
"['BIRLAMONEY', 'SUPER', 'DUPER', 'UPMOVE', 'COMING']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['BTST', 'GIVEN', 'IN', 'WABAG', 'AT', '261', 'TOUCHED', '266', 'INTRADAY', 'ITSELF']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'exit', 'NANA', 'NANA']"
"['BTST', 'ICICIBANK', 'CMP', '889']","['NANA', 'symbol', 'NANA', 'enter']"
"['SUPER', 'DUPER', 'INTRADAY', 'BUY', 'PPL', 'ABOVE', '190', 'SL', '187', 'TARGET', '210', '215', '220']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA', 'NANA']"
"['PPL', 'CUP', 'AND', 'HANDLE', 'PATTERN', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'UPDATE', 'PPL', 'GIVEN', 'ABOVE', '190', 'TOUCHED', '196', 'INTRADAY']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter', 'NANA', 'exit', 'NANA']"
"['friends', 'eyes', 'on', 'MMFL', 'is', 'on', 'a', 'flag', 'breakout']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FLAG', 'BREAKOUT', 'INTRADAY', 'BUY', 'MMFL', 'ABOVE', '990', 'SL', '980', 'TARGET', '1025', '1050']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['MMFL', 'ON', 'A', 'FLAG', 'BREAKOUT', 'A', 'MOVE', 'ABOVE', '990', 'CAN', 'TARGET', 'HUGE', 'HUGE', 'HUGE', 'UPMOVE']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"[""DON'T"", 'MISS', 'MMFL']","['NANA', 'NANA', 'symbol']"
"['INTRADAY', 'BUY', 'TATACONSUM', 'ABOVE', '836', 'SL', '825', 'TARGET', '850', '865']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'BLISSGVS', 'ABOVE', '81', 'FOR', 'A', 'ROCKET', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'BLISSGVS', 'ABOVE', '81', 'SL', '79', 'TARGET', '90']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
"['SUPER', 'PATTERN', 'IN', 'BLISSGVS', 'MOMENTUM', 'ABOVE', '84']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'enter']"
"['TATACONSUMER', ""DIDN'T"", 'GO', 'ABOVE', '836', 'GIVEN', 'LEVEL', 'HENCE', 'CALL', 'STANDS', 'CANCELLED']","['symbol', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'ELECTHERM']","['NANA', 'NANA', 'NANA', 'symbol']"
"['SUPER', 'DUPER', 'INTRADAY', 'BUY', 'ELECTHERM', 'ABOVE', '86', 'SL', '84', '50', 'TARGET', '96']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'exit']"
"['BLISSGVS', 'DID', '81', 'TO', '83', '60', 'ELECTHERM', 'DID', '86', 'TO', '88', '95']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA']"
"['DELIVERY', 'BUY', 'OMAXAUTO', 'CMP', '51', '75', 'MOMENTUM', 'ABOVE', '52', '52', '50', 'SL', '43', 'TARGET', '85']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['OMAXAUTO', 'HUGE', 'MOMENTUM', 'COMING', 'ABOVE', '53', ""DON'T"", 'MISS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GREENPLY', 'CMP', '192', '65', 'SL', '190', 'TARGET', '200']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit']"
"['MEDIUM', 'TERM', 'DELIVERY', 'BUY', 'PRAXIS', 'CMP', '30', 'SL', '24', 'TARGET', '43', '50']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['GREENPLY', 'CAN', 'SHOW', '225', 'IN', 'A', 'WEEK']","['symbol', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'AKG', 'CMP', '50', 'CAN', 'GIVE', '94', 'AS', 'SHORT', 'TERM', 'TARGET']","['NANA', 'NANA', 'NANA', 'NANA', 'symbol', 'enter', 'NANA', 'NANA', 'exit', 'NANA', 'NANA', 'NANA', 'NANA']"
"['ANOTHER', 'ONE', 'ALMONDZ', 'ABOVE', '92', 'CAN', 'SHOOT', 'UP', 'WATCHOUT']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'ALMONDZ', 'ABOVE', '92', 'SL', '90', 'TARGET', '103', '107']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"[""DON'T"", 'MISS', 'A', 'MOVE', 'ABOVE', '92', 'IN', 'ALMONDZ']","['NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter', 'NANA', 'symbol']"
"['ALMONDZ', 'BREAKING', 'OUT', 'FOR', 'A', 'MOVE', 'ABOVE', '92']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA', 'enter']"
"['DELIVERY', 'BUY', 'MADRASFERT', 'CMP', '52', '70', 'SL', '44', 'TARGET', '65', '75']","['NANA', 'NANA', 'symbol', 'NANA', 'NANA', 'NANA', 'NANA', 'sl', 'NANA', 'exit', 'NANA']"
"['MADRASFERT', 'LOOKING', 'AWESOME', 'ON', 'CHARTS']","['symbol', 'NANA', 'NANA', 'NANA', 'NANA']"
"['FRIENDS', 'EYES', 'ON', 'GPTINFRA', 'ABOVE', '96', 'CAN', 'GIVE', 'A', 'QUICK', 'UPMOVE']","['NANA', 'NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'NANA', 'NANA', 'NANA', 'NANA']"
"['INTRADAY', 'BUY', 'GPTINFRA', 'ABOVE', '96', 'SL', '94', 'TARGET', '106']","['NANA', 'NANA', 'symbol', 'NANA', 'enter', 'NANA', 'sl', 'NANA', 'exit']"
