time,message,prediction,isPredAccurate
2022-02-08 08:56:03,INTRADAY : BUY BIRLACABLE ABOVE 111 SL 109 TARGET 113 - 115 ,,
2022-02-08 08:34:53,INTRADAY : BUY TVSELECT SUSTAINING ABOVE 238 SL 235 TARGET 241 - 244 ,,
2022-02-08 08:00:59,FMGOETZE GIVEN ABOVE 243 .. TOUCHED 245.30 ,,
2022-02-08 07:54:52,INTRADAY : BUY FMGOETZE ABOVE 243 SL 240 TARGET 246 - 249 ,,
2022-02-08 04:29:00,"GANESHHOUC.. STILL LOOKING GOOD ON CHARTS

SUSTAINING ABOVE 224 - 225 CAN GIVE A DECENT UPMOVE ",,
2022-02-08 04:18:28,GANESHHOUC SL HIT... ,,
2022-02-08 04:10:54,"BTST UPDATE

OMAXE GIVEN AT 95.25 TOUCHED 101.15
NLCINDIA GIVEN AT 73.90 TOUCHED 75 ",,
2022-02-08 04:09:54,INTRADAY : BUY GANESHHOUC ABOVE 224 SL 221 TARGET 227 - 230 ,,
2022-02-08 03:45:07, ,,
2022-02-08 03:18:46, ,,
2022-02-08 02:48:10, ,,
2022-02-07 10:32:37, ,,
2022-02-07 09:36:23,BTST : NLCINDIA CMP 73.90 ,,
2022-02-07 09:34:54,BTST : OMAXE CMP 95.25 ,,
2022-02-07 07:26:54,MAXIND.. DIDN'T GO ABOVE 79 HENCE CALL STANDS CANCELLED ,,
2022-02-07 07:06:41,MAXIND .. ON A VERGE OF A SUPER DUPER CUP AND HANDLE BREAKOUT.. DON'T MISS ,,
2022-02-07 07:05:54,INTRADAY : BUY MAXIND ABOVE 79 SL 77.50 TARGET 81 - 83 - 85  - 87 ,,
2022-02-07 07:01:26,"INTRADAY UPDATE

MAWANASUG GIVEN AT 92 TOUCHED THIRD TARGET 98 (HIGH 98.40) ",,
2022-02-07 06:12:59,51.85 IS ONLY HURDLE.. ABOVE THAT... QUICK UPMOVE MAY BE SEEN ,,
2022-02-07 06:10:03,INTRADAY : BUY ASTRON CMP 50.60 SL 49 TARGET 52 - 54 - 56  - 58 ,,
2022-02-07 05:39:00,ONLY HURDLE IS 29.75 ABOVE THAT 31.50 LEVELS CAN BE ACHIEVED ,,
2022-02-07 05:37:55,MAKING OF FLAG ,,
2022-02-07 05:36:24,"INTRADAY

BUY RVHL CMP 29.45 SL 28.40 TARGET 30.50 - 31.60 ",,
2022-02-07 05:31:01,"INTRADAY UPDATE

ORIENTCEM GIVEN ABOVE 178 TOUCHED SECOND TARGET 182 ",,
2022-02-07 05:27:57,"INTRADAY UPDATE

AMDIND GIVEN AT 53.75 TOUCHED 55.20 (UPPER CIRCUIT) ",,
2022-02-07 05:21:50,"INTRADAY UPDATE

ORIENTCEM GIVEN ABOVE 178 TOUCHED FIRST TARGET 180 (HIGH : 180.80) ",,
2022-02-07 04:54:14,INTRADAY : BUY ORIENTCEM ABOVE 178 SL 176 TARGET 180 - 182 - 184 ,,
2022-02-07 04:51:39,"INTRADAY UPDATE

MAWANSUG GIVEN AT 92 TOUCHED SECOND TARGET 96 (HIGH : 96.40) ",,
2022-02-07 04:47:20,"INTRADAY UPDATE

MAWANASUG GIVEN AT 92 TOUCHED FIRST TARGET 94 (HIGH : 94.20) ",,
2022-02-07 04:40:29,ARTEMISMED DIDN'T GO ABOVE 48 HENCE CALL STANDS CANCELLED ,,
2022-02-07 04:37:43,INTRADAY : BUY ARTEMISMED ABOVE 48 SL 46.50 TARGET 50 - 52 ,,
2022-02-07 04:30:33,NOW ONLY HURDLE IS 33 ... ABOVE THAT CAN GIVE A QUICK UPMOVE ,,
2022-02-07 04:29:19,LIKELY MOVE UPTO 37 LEVELS ,,
2022-02-07 04:28:49,ORTINLAB MOVING TOWARDS INVERTED H&S AND FOR A GREAT BREAKOUT ,,
2022-02-07 04:27:46,INTRADAY : BUY ORTINLAB CMP 32.50 SL 31 TARGET 34 - 36.50 - 37.65 ,,
2022-02-07 04:15:05,AMDIND ON A BREAKOUT.... ,,
2022-02-07 04:14:16,"INTRADAY

BUY AMDIND CMP 53.75 SL 52.75 TARGET 55.25 ",,
2022-02-07 04:11:15,INTRADAY : BUY MAWANASUG ABOVE 92 SL 90 TARGET 94 -96 - 98 ,,
2022-02-04 12:13:17, ,,
2022-02-04 09:58:55,BTST : BANARBEADS CMP 105 ,,
2022-02-04 09:42:25,BTST : MINDACORP CMP 206.50 ,,
2022-02-04 09:39:41,"AVTNPL : THIRD  TARGET OF 96 ACHIEVED

INTRADAY BUY GIVEN AT 90

HIGH : 96.70 ",,
2022-02-04 09:27:50,"INTRADAY UPDATE

AVTNPL GIVEN A BUY AT 90 TOUCHED 95.65 NEARING THIRD TARGET OF 96 ALSO ",,
2022-02-04 09:24:34,"INTRADAY CUM BTST

BUY GENCON CM 41.50 SL 40 FOR INTRADAY TARGET 44.70 (INTRADAY) ",,
2022-02-04 09:14:59,"SELAN GIVEN AT 167.85 FOR DELIVERY

TOUCHED 172.50 INTRADAY ",,
2022-02-04 09:04:01,ORIENTABRA : UPPER CIRCUIT AT 36.35 ,,
2022-02-04 09:02:19,"INTRADAY UPDATE

ORIENTABRA GIVEN A BUY AT 32.40 TOUCHED FIRST TARGET 34 (HIGH : 34.50) ",,
2022-02-04 08:54:26,"DON'T MISS

INTRADAY : BUY ORIENTABRA CMP 32.40 SL 31 TARGET 34 - 36 ",,
2022-02-04 08:20:15,INTRADAY : BUY CHOLAFIN ABOVE 674 SL 668 TARGET 681 - 685 ,,
2022-02-04 08:14:38,DELIVERY : BUY SELAN CMP 167.85 SL 144 TARGET 195 - 207 - 217 ,,
2022-02-04 07:51:08,OBEROIRLTY... ABOVE 980 TOUCHED 990 ,,
2022-02-04 06:49:03,OBEROIRLTY SUSTAINING ABOVE 980 CAN GIVE A NICE UPMOVE ,,
2022-02-04 06:46:16,"INTRADAY UPDATE

HCG GIVEN ABOVE 255 TOUCHED 257.70 ",,
2022-02-04 06:45:18,INTRADAY : BUY JOCIL CMP 207 SL 204 TARGET 210 - 213 ,,
2022-02-04 06:37:44,"INTRADAY UPDATE

JNIDRILL GIVEN ABV 199 TOUCHED SECOND TARGET 203 (HIGH : 204.40) ",,
2022-02-04 06:26:37,LOOKING SUPERB ABOVE 255 DON'T MISS ,,
2022-02-04 06:24:48,JINDRILL ALMOST TOUCHED SECOND TARGET OF 203 (HIGH : 202.80) ,,
2022-02-04 06:23:59,"INTRADAY UPDATE

JINDRILL GIVEN ABOVE 199 TOUCHED FIRST TARGET 201 (HIGH : 201.70) ",,
2022-02-04 06:21:37,INTRADAy : BUY JINDRILL ABOVE 199 SL 197 TARGET 201 - 203 ,,
2022-02-04 06:13:28,XCHANGING.. GIVEN ABV 108 TOUCHED 109.75 ,,
2022-02-04 05:23:16,"INTRADAY UPDATE

AVTNPL GIVEN AT 90 TOUCHED FIRST TARGET (HIGH : 92.15) ",,
2022-02-04 05:01:26,"GULFPETRO GIVEN AT 60.30 TOUCHED 61.50
AVTNPL GIVEN AT 90 TOUCHED 91

MARKET IS VERY CHOPPY ",,
2022-02-04 04:27:08,INTRADAY : BUY GULFPETRO CMP 60.30 SL 59 TARGET 62 - 64 - 66 - 68 ,,
2022-02-04 04:06:45,INTRADAY : BUY AVTNPL ABOVE 90 SL 88 TARGET 92 - 94 - 96 ,,
2022-02-04 03:14:32, ,,
2022-02-03 09:34:12,BTST : VBL CMP 948 ,,
2022-02-03 09:32:04,SOMICONVEY.. GIVEN AT 41.40 TOUCHED 43.40 ,,
2022-02-03 09:31:14,BTST : KOKUYOCMLN CMP 67.40 ,,
2022-02-03 09:30:02,BTST : IDBI CMP 51.30 ,,
2022-02-03 09:05:01,INTRADAY  :BUY SOMICONVEY CMP 41.40 SL 40 TARGET 43.50 ,,
2022-02-03 08:40:59,INTRADY : BUY ASAHIINDIA ABOVE 610 SL 603 TARGET 617 - 625 ,,
2022-02-03 08:33:36,BSE ROCKING... 2199+ FROM 2150 ,,
2022-02-03 07:10:48,"BARBEQUE : SUSTAINING ABOVE 1515 CAN GIVE A NICE UPMOVE

CMP 1513 ",,
2022-02-03 07:05:14,INTRADAY : BUY TATAPOWER CMP 252 SL 249 TARGET 256 - 258 ,,
2022-02-03 06:46:09,PLEASE KEEP STRICT STOP LOSS ,,
2022-02-03 06:45:30,SELL TATASTEEL CMP 1169 SL 1182 TARGET 1155 - 1140 ,,
2022-02-03 06:11:47, ,,
2022-02-03 06:11:36,DON'T MISS TREJHARA ,,
2022-02-03 06:10:58,TREHJARA.. EXTREME SHORT TERM TARGET IS 118 ,,
2022-02-03 06:10:03,INTRADAY : BUY TREJHARA CMP 104 SL 102.50 TARGET 106 - 107 ,,
2022-02-03 06:06:44,BIRLACABLE ABOVE 104 TOUCHED 105.75 ,,
2022-02-03 05:52:12,104 MULTIPLE TOPS IN BIRLACABLE... HENCE ABOVE THAT.. CAN TARGET 108 - 110 ,,
2022-02-03 05:51:42,INTRADAY : BUY BIRLACABLE ABOVE 104 SL 102 TARGET 106 - 108 - 110 ,,
2022-02-03 05:40:34,INTRADAY : BUY GUJALKALI CMP 751 SL 741 TARGET 761 ,,
2022-02-03 05:30:53,"INTRADAY UPDATE

BANARBEADS GIVEN ABV 94 TOUCHED FIRST TARGET 96 ",,
2022-02-03 05:18:28,"INTRADAY (FLAG BREAKOUT)

BUY ORICONENT CMP 43.60 

SL 42 TARGET 45.50 - 47

MOMENTUM ABOVE 44 ",,
2022-02-03 05:14:09,"BSE

ROCKING FROM 2150 TO 2181.95 ",,
2022-02-03 04:58:37,"INTRADAY UPDATE

ASHIMASYN GIVEN AT 18.45 TOUCHED  FIRST TARGET 20 (high : 20.10) ",,
2022-02-03 04:57:57,"INTRADAY UPDATE

ASHIMASYN GIVEN AT 18.45 TOUCHED ALMOST FIRST TARGET 20 (HIGH : 19.90) ",,
2022-02-03 04:56:13,"INTRADAY UPDATE

HMVL GIVEN ABOVE 80 TOUCHED FIRST TARGET 82 ",,
2022-02-03 04:55:52,HMVL GIVEN ABV 80 TOUCHED 81.50 ,,
2022-02-03 04:51:16,BSE.. GIVEN ABOVE 2150 TOUCHED 2172+ ,,
2022-02-03 04:49:55,HMVL.. IN MORNING ITSELF... DONE VOLUME ABOVE THAN AVERAGE.. DON'T MISS ABOVE 80 FOR SUPERB UPMOVE ,,
2022-02-03 04:47:08,INTRADAY : BUY HMVL ABOVE 80 SL 78.50 TARGET 82 - 84 - 86 ,,
2022-02-03 04:42:17,BSE : SUSTAINING ABOVE 2150 CAN GIVE A NICE UPMOVE ,,
2022-02-03 04:19:42,"INTRADAY UPDATE

BSOFT GIVEN ABV 485 TOUCHED 486.90 AND STOP LOSS HIT ",,
2022-02-03 04:09:42,"INTRADAY

BUY ASHIMASYN CMP 18.45 SL 17.25 TARGET 20 - 21.50

DON'T MISS ",,
2022-02-03 04:07:49,"AVADHSUGAR GIVEN AT 667 TOUCHED 673 

KEEP ON BOOKING / TRAILING

AS MARKET IS VERY VOLATILE ",,
2022-02-03 04:02:19,INTRADAY : BUY BSOFT ABOVE 485 SL 480 TARGET 490 - 495 ,,
2022-02-03 04:00:55,AVADHSUGAR DID 672 FROM 667 ,,
2022-02-03 03:59:31,"INTRADAY UPDATE

HSCL GIVEN AT 61 TOUCHED FIRST TARGET 63 (HIGH : 64.30) ",,
2022-02-03 03:58:52,INTRADAY : BUY AVADHSUGAR CMP 667 SL 658 TARGET 677 ,,
2022-02-03 03:56:11,INTRADAY : BUY HSCL CMP 61 SL 59.50 TARGET 63 - 65 - 67 ,,
2022-02-03 03:04:28, ,,
2022-02-03 03:03:08, ,,
2022-02-02 10:58:34, ,,
2022-02-02 10:00:25,PTL FROM 34.85 TO 35.70 ,,
2022-02-02 09:54:27,WATCHOUT.. OUR DELIVERY BUY GIVEN TODAY IN GPTINFRA.. AROUND 86 ROCKING TODAY ITSELF AT 92.60 ,,
2022-02-02 09:52:39,MCL... SAME TRENDLINE BREAKOUT HAPPENING LIKE GPTINFRA.... WATCHOUT ,,
2022-02-02 09:51:45,BTST : MCL CMP 34.50 ,,
2022-02-02 09:19:51,ACE GIVEN ABV 245 TOUCHED ONLY 246 AND IS NOW AT 244.50 ...EXIT ,,
2022-02-02 09:18:54,BTST : BORORENEW CMP 674 ,,
2022-02-02 09:11:59,"BINDAAAST BUY

BTST : BIRLAMONEY CMP 70.10 ",,
2022-02-02 08:58:41,"INTRADAY UPDATE

TRIL GIVEN A BUY AT 36.45 ACHIEVED SECOND TARGET 40 ALSO (HIGH : 40.65) ",,
2022-02-02 08:49:17,INTRADAY : BUY ACE ABOVE 245 SL 242 TARGET 248 - 251 ,,
2022-02-02 08:16:48,"INTRADAY UPDATE

GHCL GIVEN A BUY ABV 460 TOUCHED SECOND TARGET 470 ALSO ",,
2022-02-02 08:07:02,INTRADAY : BUY MALUPAPER CMP 34.45 SL 33 TARGET 36 - 38 - 39 ,,
2022-02-02 07:58:07,ARVINDFASN FROM 319.60 DID 323 ,,
2022-02-02 07:49:00,INTRADAY : BUY ARVINDFASN CMP 319.60 SL 315 TARGET 325 ,,
2022-02-02 07:44:26,PTL IS MAKING SAME PATTERN AS TEXRAIL.. WILL ROCK IN COMING DAYS ,,
2022-02-02 07:43:28,PTL.. WE WILL SEE GOOD UPMOVE AS IT IS IN MAKING OF A FLAG PATTERN ,,
2022-02-02 07:41:31,DELIVERY : BUY PTL CMP 34.85 SL 31.50 TARGET 38 - 43 - 46 ,,
2022-02-02 07:22:25,INTRADAY : BUY GOKUL CMP 38.75 SL 37 TARGET 41  - 43 - 45 ,,
2022-02-02 07:17:42,"INTRADAY UPDATE

ONMOBILE GIVEN ABOVE 166 TOUCHED FIRST TARGET 168 (HIGH : 169.20) ",,
2022-02-02 07:09:10,INTRADAY : BUY ONMOBILE ABOVE 166 SL 164 TARGET 168 - 170 - 172 ,,
2022-02-02 06:11:42,CONVERGENCE IN AVERAGES CLEARLY VISIBLE ,,
2022-02-02 06:10:44,VOLUMES ARE GRADUALLY INCREASING.. A MOVE ABOVE 86 WILL TRIGGER A SUPER DUPER UPMOVE... DON'T MISS ,,
2022-02-02 06:07:24,A MOVE ABOUVE 86 WILL IMMEDIATELY GIVE A SUPER DUPER UPMOVE ,,
2022-02-02 06:06:14,"GTPINFRA

CONVERGENCE IN AVERAGES

RSI BREAKOUT

DON;'T MISS ",,
2022-02-02 06:01:46,"INTRADAY UPDATE

TEXRAIL GIVEN ABV 43 TOUCHED 44.55 JUST 45 PAISE AWAY FROM TARGET OF 45 ",,
2022-02-02 05:55:06,INTRADAY : BUY GFLLIMITED CMP 71.50 SL 70 TARGET 73 - 75 - 77 ,,
2022-02-02 05:37:17,ALPA SUPER SUPPORTS AT YELLOW ARROWS ,,
2022-02-02 05:32:01,ALPA HAVE TAKEN A SUPER SUPPORT AND RISK REWARD FAVOURS FOR A SUPERB UPMOVE ,,
2022-02-02 05:30:06,"DELIVERY : BUY ALPA CMP 89.7

SL 80 

TARGET 100 - 110- 118 - 127 ",,
2022-02-02 05:17:49,OPEN-LOW IS SAME IN TERASOFT... AT 53.20 ,,
2022-02-02 05:15:47,TERASOFT IS ON INVERTED H&S PATTERN... A MOVE ABOVE 55.50 CAN GIVE A QUICK UPMOVE ,,
2022-02-02 05:12:25,TERASOFT : 55.50 ONLY HURDLE.. ABOVE THAT... STRAIGHT 56.50 - 58 POSSIBLE ,,
2022-02-02 05:11:15,INTRADAY : BUY TERASOFT CMP 55.2 SL 54 TARGET 56.50 - 58.50 ,,
2022-02-02 05:00:21,INTRADAY : BUY TEXRAIL ABOVE 43 SL 41.50 TARGET 45 - 47 ,,
2022-02-02 04:59:11,INTRADAY ,,
2022-02-02 04:51:52,NATIONALUM HAVE ALREADY CONFIRMED CUP AND HANDLE PATTERN.. IT LOOKS VERY GOOD ON CHARTS ,,
2022-02-02 04:48:47,OMINFRAL DID 49.15 TO 50.50 INTRADAY ,,
2022-02-02 04:45:22,"PURE REVERSAL

INTRADAY : BUY OMINFRAL CMP 49.15 SL 47.50 TARGET 51 - 53 -54.90 ",,
2022-02-02 04:39:40,"INTRADAY UPDATE

PPL GIVEN AT 169 SL HIT ",,
2022-02-02 04:38:01,"OUR ALERT IN EVERESTIND. GIVEN AT 626

ROCKING NONSTOP NOW AT 668+ ",,
2022-02-02 04:36:35,ANURAS DID 1107.55 FROM 1080 ,,
2022-02-02 04:33:38,PPL : HUGE TRENDLINE BREAKOUT ,,
2022-02-02 04:32:28,INTRADAY : BUY PPL ABOVE 169 SL 167 TARGET 171 - 173 - 175 ,,
2022-02-02 04:31:10,"EVERESTIND.. GIVEN AT 626 LEVELS.. TOUCHED 648+ LEVELS... 

ROCKING.. ",,
2022-02-02 04:29:06,ANURAS SUSTAINING ABOVE 1080 CAN GIVE A NICE UPMOVE ,,
2022-02-02 04:26:40,INTRADAY : BUY NATIONALUM CMP 114.85 SL 112.50 TARGET 116.50  - 118 ,,
2022-02-02 04:15:05,TRIL : MAKING OF FLAG..... ABOVE 37 CAN GIVE A QUICK UPMOVE ,,
2022-02-02 03:55:38,EVERESTIND.. GIVEN AT 626 LEVELS.. TOUCHED 639+ ,,
2022-02-02 03:54:47,EVERESTIND.... FLAG BREAKOUT ,,
2022-02-02 03:53:06,"EVERESTIND

CMP 626 

SUSTAINING ABOVE 626 - 627 CAN GIVE A NICE UPMOVE ",,
2022-02-02 03:35:47, ,,
2022-02-01 10:40:57, ,,
2022-02-01 09:58:08,BTST : CGCL CMP 575 ,,
2022-02-01 09:46:22,BTST : OBEROIRLTY CMP 972 ,,
2022-02-01 09:32:53,MANINFRA : FLAG MAKING ,,
2022-02-01 09:32:07,"BTST : MANINFRA CMP 120.60

DON'T MISS ",,
2022-02-01 09:30:49,GANECOS.. GIVEN FOR BTST AT 685 ... TOUCHED 697.75 INTRADAY ONLY ,,
2022-02-01 09:29:53,GANECOS : 835 COMING IN EXTREME SHORT TERM ,,
2022-02-01 09:27:39,BTST : GANECOS CMP 685 ,,
2022-02-01 09:09:20,AAKASH.. GIVEN FOR DELIVERY AT 271.75 GOING STRONG AT 277+ ,,
2022-02-01 09:04:13,AAKASH ,,
2022-02-01 09:03:47,"SHORT TERM DELIVERY

BUY AAKASH CMP 271.75 SL 245 TARGET 300 - 315 ",,
2022-02-01 08:39:04,TATASTEEL... ROCKING..... 1156+ FROM 1125 ,,
2022-02-01 07:26:45,WATCHOUT... TATASTEEL ROCKING.. FROM 1125 TO 1141+ ,,
2022-02-01 06:55:39,TATASTEEL MOVING UP FROM 1125 TO 1136+ ,,
2022-02-01 06:52:15,TATASTEEL : SUSTAINING ABOVE 1125 CAN GIVE A NICE UPMOVE ,,
2022-02-01 06:01:00,BFUTILITIES GIVEN ABV 409 TOUCHED 410.35 AND SL HIT ,,
2022-02-01 05:49:47,"INTRADAY UPDATE

KNRCONN GIVEN ABOVE 325 ALMOST TOUCHED FIRST TARGET OF 330 (HIGH : 329.85) ",,
2022-02-01 05:44:26,INTRADAY : BUY BFUTILITIES ABOVE 409 SL 404 TARGET 415 ,,
2022-02-01 05:25:14,"INTRADAY UPDATE

GICRE GIVEN AT 146.20 TOUCHED FIRST TARGET 148 (HIGH : 148.35) ",,
2022-02-01 05:20:02,"INTRADAY UPDATE

GICRE GIVEN AT 146.20 TOUCHED 147.80 ",,
2022-02-01 05:13:17,"INTRADAY UPDATE

TATAPOWER GIVEN ABOVE 253 TOUCHED 255.50 ",,
2022-02-01 04:56:04,INTRADAY : BUY TATAPOWER ABOVE 253 SL 250 TARGET 256 - 259 ,,
2022-02-01 04:36:18,KNRCON GIVEN ABOVE 325 TOUCHED 328.60 ,,
2022-02-01 04:21:12,"BTST UPDATE

BRIGADE GIVEN AT 506 ROCKING NOW AT 514.80 ",,
2022-02-01 04:20:35,INTRADAY : BUY GICRE CMP 146.20 SL 144.50 TARGET 148 - 150 ,,
2022-02-01 04:03:09,INTRADAY : BUY KNRCON ABOVE 325 SL 321 TARGET 330 ,,
2022-02-01 03:42:18,UNION BUDGET AT 11 AM ,,
2022-02-01 03:39:26, ,,
2022-01-31 10:45:28, ,,
2022-01-31 09:53:05,BTST : BRIGADE CMP 506 ,,
2022-01-31 09:20:25,BTST : POONAWALA CMP 286 ,,
2022-01-31 08:23:54,INTRADAY : BUY CENTURYTEX CMP 873 SL 863 TARGET 883 - 885 ,,
2022-01-31 08:14:26,"INTRADAY UPDATE

INOXLEISURE ABOVE 408 TOUCHED FIRST TARGET 413 (HIGH : 416) ",,
2022-01-31 08:12:19,CHEMFAB NEARING BREAKOUT LEVEL SLOWLY ,,
2022-01-31 08:09:26,CHEMFAB —> WE WILL SEE A DECENT UPMOVE FROM 199 DONT' MISS ,,
2022-01-31 08:00:02,"199 IS THE LEVEL FOR MOMENTUM...

ABOVE THAT 201

ABOVE THAT 214 COMING ",,
2022-01-31 07:57:39,CHEMFAB.. CUP AND HANDLE PATTERN ,,
2022-01-31 07:56:20,INTRADAY : BUY CHEMFAB ABOVE 199 SL 196.50 TARGET 201 - 203 - 205 ,,
2022-01-31 06:50:22, ,,
2022-01-31 06:33:28,WATCHOUT RELIANCE GIVEN ABOVE 2390 TOUCHED 2403 ,,
2022-01-31 06:22:47,"INTRADAY UPDATE

GEOJITFSL GIVEN ABOVE 82 TOUCHED SECOND TARGET 86 ALSO (HIGH : 86.50) ",,
2022-01-31 06:21:22,"INTRADAY UPDATE

GEOJITFSL GIVEN ABOVE 82 TOUCHED FIRST TARGET 84 (MADE HIGH : 85.50) ",,
2022-01-31 06:17:21,GEOJITFSL.. ABOVE 82 TOUCHED 83.35 ,,
2022-01-31 06:13:12,INTRADAY : BUY GEOJITFSL ABOVE 82 SL 80.50 TARGET 84 - 86 ,,
2022-01-31 06:09:16,EIHOTEL.. ALSO ROCKING... ,,
2022-01-31 06:07:23,"EIHAHOTELS

ALSO GAVE A NICE UPMOVE

MOVEMENT PENDING ONLY IN ADVANIHOTR ",,
2022-01-31 05:51:20,"KEEP ON RADAR

A MOVE ABOVE 91 WILL TARGET 95 - 97+ LEVELS INTRADAY ITSELF ",,
2022-01-31 05:48:54,"MULTI FLAGS
RSI BREAKOUT
ABOVE AVERAGE VOLUMES...

DON'T MISS 

ADVANIHOTR ",,
2022-01-31 05:48:10,AS PER CHARTS.. WE MAY SEE UPPER CIRCUIT ON ADVANIHOTR TODAY ,,
2022-01-31 05:47:17,ADVANIHOTR ON A SUPER DUPER FLAG BREAKOUT ,,
2022-01-31 05:46:32,"DON'T MISS SUPER DUPER BREAKOUT

BUY ADVANIHOTR ABOVE 91 SL 89.50 TARGET 93 - 95 ",,
2022-01-31 05:41:05,IIFLSEC ,,
2022-01-31 05:30:27,"INTRADAY UPDATE

CHALET GIVEN ABOVE 246 TOUCHED SECOND TARGET 252 (HIGH : 254.65) ",,
2022-01-31 05:29:19,ELGIEQUIP ,,
2022-01-31 05:27:48,DON'T MISS ELGIEQUIP ,,
2022-01-31 05:27:44,ELGIEQUIP.. ONLY STOPPAGE AT 345.50 FROM 339 ,,
2022-01-31 05:26:51,INTRADAY : BUY ELGIEQUIP ABOVE 339 SL 335 TARGET 345 - 348 ,,
2022-01-31 05:26:02,"INTRADAY UPDATE

CHALET GIVEN ABOVE 246 TOUCHED FIRST TARGET 249 ",,
2022-01-31 05:24:15,INTRADAY : BUY CHALET ABOVE 246 SL 243 TARGET 249 - 252 ,,
2022-01-31 05:18:08,"INTRADAY UPDATE

LEMONTREE GIVEN AT 50.40 TOUCHED SECOND TARGET 54 (HIGH : 54.30) ",,
2022-01-31 05:15:09,ULTIMATE TARGET IN AMDIND IS 89+ ,,
2022-01-31 05:09:33,SHORT TERM DELIVERY : BUY AMDIND CMP 48.90 SL 43.80 TARGET 55 - 58 - 60 ,,
2022-01-31 05:08:46,"INTRADAY UPDATE

LEMONTREE GIVEN AT 50.40 TOUCHED FIRST TARGET 52 (HIGH : 52.20) ",,
2022-01-31 04:56:07,"BSOFT DIDN'T GO ABOVE 468 HENCE CALL STANDS CANCELLED

BUT THE LEVEL STAYS INTACT ",,
2022-01-31 04:53:58,CEBBCO ON UPPER CIRCUIT AT 52.10 TARGET ACHIEVED ,,
2022-01-31 04:53:26,"EYES ON RELIANCE

SUSTAINING ABOVE 2390 CAN TARGET 2410 - 2425 ",,
2022-01-31 04:44:35,OPEN LOW IS SAME IN KUANTUM AT 85.05 .. WHICHI S A BULLISH SIGN ,,
2022-01-31 04:43:05,INTRADAY : BUY KUANTUM CMP 88 SL 86.50 TARGET 90 - 92 - 94 ,,
2022-01-31 04:37:46,INOXLEISUR DID 408 TO 411.90 ,,
2022-01-31 04:36:44,CEBBCO GIVEN AT 51.15 TOUCHED 52 ,,
2022-01-31 04:36:24,INTRADAY : BUY BSOFT ABOVE 468 SL 463 TARGET 473 ,,
2022-01-31 04:34:12, ,,
2022-01-31 04:32:08,INOXLEISUR HAS A POTENTIAL TO TOUCH 419 AND 447 LEVELS IN EXTREME SHORT TERM ,,
2022-01-31 04:29:58,INTRADAY : BUY INOXLEISUR ABOVE 408 SL 403 TARGET 413 - 419 ,,
2022-01-31 04:25:19,INTRADAY : BUY CEBBCO CMP 51.15 SL 50 TARGET 52.10 ,,
2022-01-31 03:56:02,DON'T MISS LEMONTREE ,,
2022-01-31 03:55:08,DOUBLE TOP AT 50.85 IN LEMONTREE.. ABOVE THAT.. CAN QUCKLY MOVE UPWARDS ,,
2022-01-31 03:54:31,INTRADAY : BUY LEMONTREE CMP 50.40 SL 49 TARGET 52 - 54 - 56 - 58 ,,
2022-01-31 03:37:01, ,,
2022-01-31 03:16:05, ,,
2022-01-28 10:32:54, ,,
2022-01-28 09:59:54,KDDL MOVING UP... 1030 TO 1049+ INTRADAY ITSELF ,,
2022-01-28 09:52:34,BTST : KDDL CMP 1030 ,,
2022-01-28 09:50:20,KITEX.... GOING UP... GIVEN AT 264 ... NOW AT 266.80 INTRADAY ITSELF ,,
2022-01-28 09:46:02,BTST : KITEX CMP 264 ,,
2022-01-28 09:45:43,FINALLY AXISBANK DID 761 LEVELS... FROM 771 LEVELS (OUR SELL CALL) ,,
2022-01-28 09:44:28,"WATCHOUT.. OUR BTST GIVEN IN 

NIITLTD AT 390 GOING STRONG AT 403+ INTRADAY ITSELF ",,
2022-01-28 09:42:37,BTST : NIITLTD CMP 390 ,,
2022-01-28 08:37:02,AXISBANK... GIVEN AT 771.20 FOR SELL.. TOUCHED 765 LEVELS... ,,
2022-01-28 07:41:19,SELL AXISBANK CMP 771.20 SL 782 TARGET 760 - 752 ,,
2022-01-28 07:39:22,ALPA SL HIT ,,
2022-01-28 07:35:05,NBVENTURES.. ROCKING... 129 TO 135 ,,
2022-01-28 07:32:04,INTRADAY : BUY ALPA CMP 95.40 SL 94 TARGET 97 - 99 ,,
2022-01-28 07:28:42,"NBVENTURES.. QUICKLY MOVED UP FROM 129 TO  133+ 

ITS A GOOD PICK FOR MEDIUM TERM DELIVERY ",,
2022-01-28 07:25:51,"EYES ON NBVENTURES CMP 129 

LOOKS GOOD FOR INVESTMENT

ADD ON DIPS ALSO ",,
2022-01-28 07:23:07,"INTRADAY UPDATE

DAMODARIND GIVEN AT 65.55 TOUCHED FIRST TARGET 67 (HIGH : 67.40) ",,
2022-01-28 07:18:57,INTRADAY : BUY DAMODARIND CMP 65.55 SL 64 TARGET 67- 68 ,,
2022-01-28 07:13:33,HTMEDIA.. FIRST TARGET 32 ACHIEVED ,,
2022-01-28 07:07:55,HTMEDIA.. QUICKLY DID 31 TO 31.90 (BSE) JUST 10 PAISE AWAY FROM FIRST TARGET 32 ,,
2022-01-28 07:04:12,INTRADAY : BUY HTMEDIA CMP 31 SL 30 TARGET 32 - 34 ,,
2022-01-28 06:33:41,WATCHOUT.. OUR BTST GIVEN IN MBAPL AT 190 .. ROCKING TODAY AT 201+ ,,
